,temp,hum,heat,dewPoint,tiempo
2462,17.7000008,10.3234094,17.1442738,62.0,1595785200000
2463,17.7999992,10.417830499999999,17.2542725,62.0,1595785260000
2464,17.7000008,10.3234094,17.1442738,62.0,1595785320000
2465,17.7000008,10.3234094,17.1442738,62.0,1595785380000
2466,17.6000004,10.2289845,17.034273100000004,62.0,1595785440000
2467,17.7000008,10.3234094,17.1442738,62.0,1595785500000
2468,17.8999996,10.5122513,17.3642712,62.0,1595785560000
2469,17.8999996,10.5122513,17.3642712,62.0,1595785620000
2470,18.0,10.60667,17.4742718,62.0,1595785680000
2471,18.0,10.60667,17.4742718,62.0,1595785740000
2472,17.7999992,10.417830499999999,17.2542725,62.0,1595785800000
2473,17.7000008,10.3234094,17.1442738,62.0,1595785860000
2474,17.6000004,10.2289845,17.034273100000004,62.0,1595785920000
2475,17.6000004,10.2289845,17.034273100000004,62.0,1595785980000
2476,17.7000008,10.3234094,17.1442738,62.0,1595786040000
2477,17.6000004,10.2289845,17.034273100000004,62.0,1595786100000
2478,17.5,10.1345575,16.9242764,62.0,1595786160000
2479,17.2999992,9.945697500000001,16.704276999999998,62.0,1595786220000
2480,17.3999996,10.0401285,16.8142757,62.0,1595786280000
2481,17.2000008,9.8512662,16.5942802,62.0,1595786340000
2482,16.7999992,9.4735133,16.1542816,62.0,1595786400000
2483,17.1000004,9.5143324,16.458168,61.0,1595786460000
2484,17.2999992,9.7028367,16.678167300000002,61.0,1595786520000
2485,17.5,9.8913343,16.8981647,61.0,1595786580000
2486,17.3999996,10.0401285,16.8142757,62.0,1595786640000
2487,17.5,10.1345575,16.9242764,62.0,1595786700000
2488,17.6000004,10.2289845,17.034273100000004,62.0,1595786760000
2489,17.6000004,10.2289845,17.034273100000004,62.0,1595786820000
2490,17.7000008,10.3234094,17.1442738,62.0,1595786880000
2491,17.8999996,10.5122513,17.3642712,62.0,1595786940000
2492,17.8999996,10.5122513,17.3642712,62.0,1595787000000
2493,17.8999996,10.5122513,17.3642712,62.0,1595787060000
2494,18.1000004,10.4567746,17.5581589,61.0,1595787120000
2495,17.8999996,10.2683024,17.3381596,61.0,1595787180000
2496,17.5,9.8913343,16.8981647,61.0,1595787240000
2497,17.2999992,9.945697500000001,16.704276999999998,62.0,1595787300000
2498,17.5,10.1345575,16.9242764,62.0,1595787360000
2499,17.7000008,10.3234094,17.1442738,62.0,1595787420000
2500,17.5,9.8913343,16.8981647,61.0,1595787480000
2501,17.5,10.1345575,16.9242764,62.0,1595787540000
2502,17.2999992,9.945697500000001,16.704276999999998,62.0,1595787600000
2503,17.2999992,9.945697500000001,16.704276999999998,62.0,1595787660000
2504,17.0,9.6623938,16.374280900000002,62.0,1595787720000
2505,17.0,16.1923356,17.2359371,95.0,1595787780000
2506,17.1000004,9.756831,16.4842777,62.0,1595787840000
2507,17.2999992,9.945697500000001,16.704276999999998,62.0,1595787900000
2508,17.2000008,9.8512662,16.5942802,62.0,1595787960000
2509,17.1000004,9.756831,16.4842777,62.0,1595788020000
2510,16.7999992,9.4735133,16.1542816,62.0,1595788080000
2511,17.0,9.6623938,16.374280900000002,62.0,1595788140000
2512,17.0,9.6623938,16.374280900000002,62.0,1595788200000
2513,17.1000004,9.756831,16.4842777,62.0,1595788260000
2514,17.1000004,9.756831,16.4842777,62.0,1595788320000
2515,17.0,9.6623938,16.374280900000002,62.0,1595788380000
2516,16.7000008,9.379071699999999,16.0442848,62.0,1595788440000
2517,17.0,9.6623938,16.374280900000002,62.0,1595788500000
2518,16.7999992,9.4735133,16.1542816,62.0,1595788560000
2519,16.8999996,9.5679546,16.264280300000003,62.0,1595788620000
2520,17.0,9.6623938,16.374280900000002,62.0,1595788680000
2521,17.0,9.6623938,16.374280900000002,62.0,1595788740000
2522,17.0,9.6623938,16.374280900000002,62.0,1595788800000
2523,17.2000008,9.8512662,16.5942802,62.0,1595788860000
2524,17.2999992,9.945697500000001,16.704276999999998,62.0,1595788920000
2525,17.2000008,9.8512662,16.5942802,62.0,1595788980000
2526,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789040000
2527,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789100000
2528,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789160000
2529,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789220000
2530,17.5,10.1345575,16.9242764,62.0,1595789280000
2531,17.5,10.1345575,16.9242764,62.0,1595789340000
2532,17.5,10.1345575,16.9242764,62.0,1595789400000
2533,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789460000
2534,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789520000
2535,17.1000004,9.756831,16.4842777,62.0,1595789580000
2536,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789640000
2537,19.8999996,12.4002305,19.564250899999998,62.0,1595789700000
2538,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789760000
2539,17.2999992,9.945697500000001,16.704276999999998,62.0,1595789820000
2540,17.2999992,9.7028367,16.678167300000002,61.0,1595789880000
2541,17.2999992,9.7028367,16.678167300000002,61.0,1595789940000
2542,17.2999992,9.945697500000001,16.704276999999998,62.0,1595790000000
2543,17.2000008,9.8512662,16.5942802,62.0,1595790060000
2544,17.5,10.1345575,16.9242764,62.0,1595790120000
2545,17.5,10.1345575,16.9242764,62.0,1595790180000
2546,17.7000008,10.3234094,17.1442738,62.0,1595790240000
2547,17.7000008,10.0798234,17.1181622,61.0,1595790300000
2548,17.7000008,10.0798234,17.1181622,61.0,1595790360000
2549,17.8999996,10.2683024,17.3381596,61.0,1595790420000
2550,17.7999992,10.1740631,17.2281628,61.0,1595790480000
2551,17.5,9.8913343,16.8981647,61.0,1595790540000
2552,17.2000008,9.8512662,16.5942802,62.0,1595790600000
2553,17.0,9.6623938,16.374280900000002,62.0,1595790660000
2554,17.1000004,9.756831,16.4842777,62.0,1595790720000
2555,17.2000008,9.608586500000001,16.5681686,61.0,1595790780000
2556,17.0,9.420076199999999,16.3481693,61.0,1595790840000
2557,17.2999992,9.7028367,16.678167300000002,61.0,1595790900000
2558,17.2999992,9.7028367,16.678167300000002,61.0,1595790960000
2559,17.5,9.8913343,16.8981647,61.0,1595791020000
2560,17.2999992,9.7028367,16.678167300000002,61.0,1595791080000
2561,17.2999992,9.7028367,16.678167300000002,61.0,1595791140000
2562,17.2999992,9.7028367,16.678167300000002,61.0,1595791200000
2563,17.2999992,9.7028367,16.678167300000002,61.0,1595791260000
2564,17.5,9.8913343,16.8981647,61.0,1595791320000
2565,17.7000008,10.0798234,17.1181622,61.0,1595791380000
2566,17.8999996,10.2683024,17.3381596,61.0,1595791440000
2567,17.7999992,10.1740631,17.2281628,61.0,1595791500000
2568,17.8999996,10.2683024,17.3381596,61.0,1595791560000
2569,17.7999992,10.1740631,17.2281628,61.0,1595791620000
2570,17.7000008,9.8326905,17.092050600000004,60.0,1595791680000
2571,17.7000008,10.0798234,17.1181622,61.0,1595791740000
2572,17.7000008,9.8326905,17.092050600000004,60.0,1595791800000
2573,17.7000008,10.0798234,17.1181622,61.0,1595791860000
2574,17.8999996,10.0208015,17.312049899999998,60.0,1595791920000
2575,17.7999992,9.9267462,17.2020512,60.0,1595791980000
2576,17.7999992,10.1740631,17.2281628,61.0,1595792040000
2577,17.7999992,9.9267462,17.2020512,60.0,1595792100000
2578,17.7000008,10.0798234,17.1181622,61.0,1595792160000
2579,17.8999996,10.2683024,17.3381596,61.0,1595792220000
2580,18.0,10.3625396,17.448160199999997,61.0,1595792280000
2581,18.2000008,10.5510076,17.6681576,61.0,1595792340000
2582,18.2999992,10.6452367,17.7781544,61.0,1595792400000
2583,18.2000008,10.3029545,17.642046,60.0,1595792460000
2584,18.2000008,10.3029545,17.642046,60.0,1595792520000
2585,18.2000008,10.3029545,17.642046,60.0,1595792580000
2586,18.2999992,10.396999300000001,17.7520466,60.0,1595792640000
2587,18.2000008,10.0512291,17.6159363,59.0,1595792700000
2588,18.3999996,10.2389448,17.8359337,59.0,1595792760000
2589,18.3999996,10.2389448,17.8359337,59.0,1595792820000
2590,18.2999992,10.145087199999999,17.725935,59.0,1595792880000
2591,18.2000008,10.0512291,17.6159363,59.0,1595792940000
2592,18.3999996,10.2389448,17.8359337,59.0,1595793000000
2593,18.3999996,10.2389448,17.8359337,59.0,1595793060000
2594,18.3999996,10.2389448,17.8359337,59.0,1595793120000
2595,18.3999996,10.2389448,17.8359337,59.0,1595793180000
2596,18.5,10.3328002,17.9459324,59.0,1595793240000
2597,18.5,10.3328002,17.9459324,59.0,1595793300000
2598,18.6000004,10.426653300000002,18.0559349,59.0,1595793360000
2599,18.3999996,10.2389448,17.8359337,59.0,1595793420000
2600,18.6000004,10.426653300000002,18.0559349,59.0,1595793480000
2601,18.6000004,10.426653300000002,18.0559349,59.0,1595793540000
2602,18.6000004,10.1703792,18.0298214,58.0,1595793600000
2603,18.3999996,9.9830498,17.8098259,58.0,1595793660000
2604,18.3999996,9.9830498,17.8098259,58.0,1595793720000
2605,18.3999996,9.9830498,17.8098259,58.0,1595793780000
2606,18.3999996,10.2389448,17.8359337,59.0,1595793840000
2607,18.3999996,10.2389448,17.8359337,59.0,1595793900000
2608,18.5,10.3328002,17.9459324,59.0,1595793960000
2609,18.5,10.3328002,17.9459324,59.0,1595794020000
2610,18.2000008,10.0512291,17.6159363,59.0,1595794080000
2611,18.2000008,10.0512291,17.6159363,59.0,1595794140000
2612,18.2000008,9.795713000000001,17.5898247,58.0,1595794200000
2613,18.3999996,9.9830498,17.8098259,58.0,1595794260000
2614,18.3999996,9.9830498,17.8098259,58.0,1595794320000
2615,18.5,10.0767157,17.919822699999997,58.0,1595794380000
2616,18.6000004,10.1703792,18.0298214,58.0,1595794440000
2617,18.7999992,10.3576976,18.2498169,58.0,1595794500000
2618,18.7999992,10.3576976,18.2498169,58.0,1595794560000
2619,18.8999996,10.451354199999999,18.3598137,58.0,1595794620000
2620,19.1000004,10.6386606,18.5798149,58.0,1595794680000
2621,19.0,10.5450085,18.4698124,58.0,1595794740000
2622,18.8999996,10.451354199999999,18.3598137,58.0,1595794800000
2623,18.7999992,10.3576976,18.2498169,58.0,1595794860000
2624,18.7999992,10.3576976,18.2498169,58.0,1595794920000
2625,18.7999992,10.3576976,18.2498169,58.0,1595794980000
2626,19.0,10.5450085,18.4698124,58.0,1595795040000
2627,19.0,10.5450085,18.4698124,58.0,1595795100000
2628,18.8999996,10.451354199999999,18.3598137,58.0,1595795160000
2629,18.7999992,10.3576976,18.2498169,58.0,1595795220000
2630,18.7999992,10.3576976,18.2498169,58.0,1595795280000
2631,18.7999992,10.3576976,18.2498169,58.0,1595795340000
2632,19.1000004,10.6386606,18.5798149,58.0,1595795400000
2633,19.2000008,10.7323103,18.6898117,58.0,1595795460000
2634,19.1000004,10.6386606,18.5798149,58.0,1595795520000
2635,18.8999996,10.451354199999999,18.3598137,58.0,1595795580000
2636,18.7999992,10.3576976,18.2498169,58.0,1595795640000
2637,18.6000004,10.1703792,18.0298214,58.0,1595795700000
2638,18.6000004,10.1703792,18.0298214,58.0,1595795760000
2639,18.6000004,10.1703792,18.0298214,58.0,1595795820000
2640,18.5,10.0767157,17.919822699999997,58.0,1595795880000
2641,18.3999996,9.9830498,17.8098259,58.0,1595795940000
2642,18.6000004,10.1703792,18.0298214,58.0,1595796000000
2643,18.7000008,10.2640405,18.1398182,58.0,1595796060000
2644,18.7999992,10.3576976,18.2498169,58.0,1595796120000
2645,18.7000008,10.2640405,18.1398182,58.0,1595796180000
2646,18.7000008,10.2640405,18.1398182,58.0,1595796240000
2647,18.6000004,10.1703792,18.0298214,58.0,1595796300000
2648,18.7000008,10.2640405,18.1398182,58.0,1595796360000
2649,18.3999996,9.9830498,17.8098259,58.0,1595796420000
2650,18.5,10.0767157,17.919822699999997,58.0,1595796480000
2651,18.3999996,9.9830498,17.8098259,58.0,1595796540000
2652,18.3999996,9.9830498,17.8098259,58.0,1595796600000
2653,18.2999992,9.8893817,17.6998253,58.0,1595796660000
2654,18.3999996,9.9830498,17.8098259,58.0,1595796720000
2655,18.3999996,9.9830498,17.8098259,58.0,1595796780000
2656,18.6000004,10.1703792,18.0298214,58.0,1595796840000
2657,18.6000004,10.1703792,18.0298214,58.0,1595796900000
2658,18.7000008,10.2640405,18.1398182,58.0,1595796960000
2659,18.7999992,10.3576976,18.2498169,58.0,1595797020000
2660,18.8999996,10.451354199999999,18.3598137,58.0,1595797080000
2661,19.1000004,10.6386606,18.5798149,58.0,1595797140000
2662,19.1000004,10.6386606,18.5798149,58.0,1595797200000
2663,19.1000004,10.6386606,18.5798149,58.0,1595797260000
2664,18.7999992,10.3576976,18.2498169,58.0,1595797320000
2665,18.7999992,10.3576976,18.2498169,58.0,1595797380000
2666,18.6000004,10.1703792,18.0298214,58.0,1595797440000
2667,18.5,10.0767157,17.919822699999997,58.0,1595797500000
2668,18.3999996,9.9830498,17.8098259,58.0,1595797560000
2669,18.3999996,9.9830498,17.8098259,58.0,1595797620000
2670,18.3999996,9.9830498,17.8098259,58.0,1595797680000
2671,18.3999996,9.9830498,17.8098259,58.0,1595797740000
2672,18.3999996,9.9830498,17.8098259,58.0,1595797800000
2673,18.5,10.0767157,17.919822699999997,58.0,1595797860000
2674,18.5,10.0767157,17.919822699999997,58.0,1595797920000
2675,18.5,10.0767157,17.919822699999997,58.0,1595797980000
2676,18.3999996,9.9830498,17.8098259,58.0,1595798040000
2677,18.2000008,9.795713000000001,17.5898247,58.0,1595798100000
2678,18.2000008,9.795713000000001,17.5898247,58.0,1595798160000
2679,17.8999996,9.5146878,17.259828600000002,58.0,1595798220000
2680,17.7000008,9.3273279,17.0398293,58.0,1595798280000
2681,17.7000008,9.3273279,17.0398293,58.0,1595798340000
2682,17.5,9.3941492,16.8459435,59.0,1595798400000
2683,17.5,9.3941492,16.8459435,59.0,1595798460000
2684,17.2999992,9.206391400000001,16.625944099999998,59.0,1595798520000
2685,17.2999992,9.206391400000001,16.625944099999998,59.0,1595798580000
2686,17.2000008,9.1125109,16.5159473,59.0,1595798640000
2687,17.2999992,9.206391400000001,16.625944099999998,59.0,1595798700000
2688,17.2999992,9.206391400000001,16.625944099999998,59.0,1595798760000
2689,17.5,9.644569,16.872053100000002,60.0,1595798820000
2690,17.5,9.3941492,16.8459435,59.0,1595798880000
2691,17.5,9.3941492,16.8459435,59.0,1595798940000
2692,17.2999992,9.4564387,16.652055700000002,60.0,1595799000000
2693,17.2999992,9.4564387,16.652055700000002,60.0,1595799060000
2694,17.2999992,9.4564387,16.652055700000002,60.0,1595799120000
2695,17.5,9.644569,16.872053100000002,60.0,1595799180000
2696,17.5,9.644569,16.872053100000002,60.0,1595799240000
2697,17.5,9.644569,16.872053100000002,60.0,1595799300000
2698,17.7000008,9.8326905,17.092050600000004,60.0,1595799360000
2699,17.7000008,9.8326905,17.092050600000004,60.0,1595799420000
2700,17.8999996,10.0208015,17.312049899999998,60.0,1595799480000
2701,17.7999992,9.9267462,17.2020512,60.0,1595799540000
2702,17.8999996,10.0208015,17.312049899999998,60.0,1595799600000
2703,17.7000008,9.8326905,17.092050600000004,60.0,1595799660000
2704,17.6000004,9.738630800000001,16.9820538,60.0,1595799720000
2705,17.5,9.644569,16.872053100000002,60.0,1595799780000
2706,17.7000008,9.8326905,17.092050600000004,60.0,1595799840000
2707,17.7000008,9.8326905,17.092050600000004,60.0,1595799900000
2708,17.5,9.644569,16.872053100000002,60.0,1595799960000
2709,17.5,9.644569,16.872053100000002,60.0,1595800020000
2710,17.5,9.644569,16.872053100000002,60.0,1595800080000
2711,17.3999996,9.5505049,16.7620544,60.0,1595800140000
2712,17.5,9.644569,16.872053100000002,60.0,1595800200000
2713,17.7000008,9.8326905,17.092050600000004,60.0,1595800260000
2714,17.6000004,9.738630800000001,16.9820538,60.0,1595800320000
2715,17.5,9.644569,16.872053100000002,60.0,1595800380000
2716,17.3999996,9.5505049,16.7620544,60.0,1595800440000
2717,17.3999996,9.5505049,16.7620544,60.0,1595800500000
2718,17.2999992,9.4564387,16.652055700000002,60.0,1595800560000
2719,17.5,9.644569,16.872053100000002,60.0,1595800620000
2720,17.7000008,9.8326905,17.092050600000004,60.0,1595800680000
2721,17.7000008,9.8326905,17.092050600000004,60.0,1595800740000
2722,17.7000008,9.8326905,17.092050600000004,60.0,1595800800000
2723,17.7000008,9.8326905,17.092050600000004,60.0,1595800860000
2724,17.8999996,10.0208015,17.312049899999998,60.0,1595800920000
2725,17.7000008,9.8326905,17.092050600000004,60.0,1595800980000
2726,17.7999992,9.9267462,17.2020512,60.0,1595801040000
2727,17.7000008,9.8326905,17.092050600000004,60.0,1595801100000
2728,17.6000004,9.738630800000001,16.9820538,60.0,1595801160000
2729,17.6000004,9.738630800000001,16.9820538,60.0,1595801220000
2730,17.5,9.644569,16.872053100000002,60.0,1595801280000
2731,17.5,9.644569,16.872053100000002,60.0,1595801340000
2732,17.5,9.644569,16.872053100000002,60.0,1595801400000
2733,17.5,9.644569,16.872053100000002,60.0,1595801460000
2734,17.2999992,9.4564387,16.652055700000002,60.0,1595801520000
2735,17.1000004,9.268301600000001,16.4320583,60.0,1595801580000
2736,17.0,9.1742288,16.3220577,60.0,1595801640000
2737,16.8999996,9.080153900000001,16.212059,60.0,1595801700000
2738,16.7999992,8.986076800000001,16.1020603,60.0,1595801760000
2739,16.7000008,8.891999400000001,15.9920645,60.0,1595801820000
2740,16.600000400000003,8.7979179,15.8820639,60.0,1595801880000
2741,16.600000400000003,8.7979179,15.8820639,60.0,1595801940000
2742,16.600000400000003,8.7979179,15.8820639,60.0,1595802000000
2743,16.600000400000003,9.0430321,15.9081755,61.0,1595802060000
2744,16.600000400000003,9.0430321,15.9081755,61.0,1595802120000
2745,16.7000008,9.137296699999998,16.0181732,61.0,1595802180000
2746,17.0,9.420076199999999,16.3481693,61.0,1595802240000
2747,17.0,9.420076199999999,16.3481693,61.0,1595802300000
2748,17.2999992,9.4564387,16.652055700000002,60.0,1595802360000
2749,17.2999992,9.7028367,16.678167300000002,61.0,1595802420000
2750,17.2000008,9.362372099999998,16.5420589,60.0,1595802480000
2751,17.2999992,9.4564387,16.652055700000002,60.0,1595802540000
2752,17.3999996,9.5505049,16.7620544,60.0,1595802600000
2753,17.5,9.644569,16.872053100000002,60.0,1595802660000
2754,17.5,9.644569,16.872053100000002,60.0,1595802720000
2755,17.5,9.644569,16.872053100000002,60.0,1595802780000
2756,17.2999992,9.4564387,16.652055700000002,60.0,1595802840000
2757,17.2999992,9.7028367,16.678167300000002,61.0,1595802900000
2758,17.2999992,9.7028367,16.678167300000002,61.0,1595802960000
2759,17.5,9.8913343,16.8981647,61.0,1595803020000
2760,17.5,9.8913343,16.8981647,61.0,1595803080000
2761,17.2999992,9.4564387,16.652055700000002,60.0,1595803140000
2762,17.0,9.420076199999999,16.3481693,61.0,1595803200000
2763,17.2000008,9.608586500000001,16.5681686,61.0,1595803260000
2764,17.0,9.420076199999999,16.3481693,61.0,1595803320000
2765,17.1000004,9.5143324,16.458168,61.0,1595803380000
2766,17.0,9.420076199999999,16.3481693,61.0,1595803440000
2767,17.0,9.420076199999999,16.3481693,61.0,1595803500000
2768,17.0,9.420076199999999,16.3481693,61.0,1595803560000
2769,17.1000004,9.5143324,16.458168,61.0,1595803620000
2770,17.0,9.420076199999999,16.3481693,61.0,1595803680000
2771,17.0,9.420076199999999,16.3481693,61.0,1595803740000
2772,17.0,9.420076199999999,16.3481693,61.0,1595803800000
2773,17.0,9.420076199999999,16.3481693,61.0,1595803860000
2774,17.0,9.420076199999999,16.3481693,61.0,1595803920000
2775,16.8999996,9.3258179,16.2381687,61.0,1595803980000
2776,16.7999992,9.2315575,16.1281719,61.0,1595804040000
2777,16.7999992,9.2315575,16.1281719,61.0,1595804100000
2778,16.7999992,9.2315575,16.1281719,61.0,1595804160000
2779,16.7999992,9.2315575,16.1281719,61.0,1595804220000
2780,16.8999996,9.3258179,16.2381687,61.0,1595804280000
2781,16.8999996,9.3258179,16.2381687,61.0,1595804340000
2782,16.600000400000003,9.0430321,15.9081755,61.0,1595804400000
2783,16.600000400000003,9.0430321,15.9081755,61.0,1595804460000
2784,16.2000008,8.665954199999998,15.468177800000001,61.0,1595804520000
2785,16.399999599999997,8.8544965,15.688178099999998,61.0,1595804580000
2786,16.2000008,8.665954199999998,15.468177800000001,61.0,1595804640000
2787,16.2000008,8.9068261,15.4942894,62.0,1595804700000
2788,16.2000008,8.665954199999998,15.468177800000001,61.0,1595804760000
2789,16.2000008,8.665954199999998,15.468177800000001,61.0,1595804820000
2790,16.2999992,8.7602255,15.578177499999999,61.0,1595804880000
2791,16.2000008,8.9068261,15.4942894,62.0,1595804940000
2792,16.100000400000003,8.812370399999999,15.3842916,62.0,1595805000000
2793,16.2000008,8.9068261,15.4942894,62.0,1595805060000
2794,16.100000400000003,8.571679,15.358179999999999,61.0,1595805120000
2795,16.2000008,8.9068261,15.4942894,62.0,1595805180000
2796,16.100000400000003,8.812370399999999,15.3842916,62.0,1595805240000
2797,16.0,8.7179128,15.274291,62.0,1595805300000
2798,15.8999996,8.623453,15.1642914,62.0,1595805360000
2799,15.800000199999998,8.7657484,15.0804033,63.0,1595805420000
2800,15.8999996,8.8603871,15.190403,63.0,1595805480000
2801,15.8999996,8.8603871,15.190403,63.0,1595805540000
2802,15.8999996,8.8603871,15.190403,63.0,1595805600000
2803,15.8999996,8.8603871,15.190403,63.0,1595805660000
2804,16.0,8.9550248,15.300402599999998,63.0,1595805720000
2805,16.0,8.7179128,15.274291,62.0,1595805780000
2806,16.0,8.7179128,15.274291,62.0,1595805840000
2807,15.800000199999998,8.5289921,15.0542936,62.0,1595805900000
2808,16.0,8.9550248,15.300402599999998,63.0,1595805960000
2809,15.8999996,8.623453,15.1642914,62.0,1595806020000
2810,16.100000400000003,9.0496605,15.410400400000002,63.0,1595806080000
2811,16.100000400000003,8.571679,15.358179999999999,61.0,1595806140000
2812,16.0,8.4774017,15.2481804,61.0,1595806200000
2813,15.800000199999998,8.2888416,15.028182000000001,61.0,1595806260000
2814,16.0,8.7179128,15.274291,62.0,1595806320000
2815,15.800000199999998,8.5289921,15.0542936,62.0,1595806440000
2816,15.8999996,8.8603871,15.190403,63.0,1595806500000
2817,15.8999996,8.8603871,15.190403,63.0,1595806560000
2818,15.800000199999998,8.7657484,15.0804033,63.0,1595806620000
2819,15.6000004,8.576464,14.860406900000001,63.0,1595806680000
2820,15.6000004,8.809576199999999,14.8865185,64.0,1595806740000
2821,15.800000199999998,8.999211500000001,15.106514,64.0,1595806800000
2822,15.5,8.714755199999999,14.776520699999999,64.0,1595806860000
2823,15.5,8.714755199999999,14.776520699999999,64.0,1595806920000
2824,15.800000199999998,8.999211500000001,15.106514,64.0,1595806980000
2825,15.8999996,9.0940257,15.2165146,64.0,1595807040000
2826,15.8999996,9.0940257,15.2165146,64.0,1595807100000
2827,15.6000004,8.809576199999999,14.8865185,64.0,1595807160000
2828,15.5,8.714755199999999,14.776520699999999,64.0,1595807220000
2829,15.6000004,8.809576199999999,14.8865185,64.0,1595807280000
2830,15.5,8.714755199999999,14.776520699999999,64.0,1595807340000
2831,15.5,8.714755199999999,14.776520699999999,64.0,1595807400000
2832,15.5,8.714755199999999,14.776520699999999,64.0,1595807460000
2833,15.5,8.714755199999999,14.776520699999999,64.0,1595807520000
2834,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595807580000
2835,15.699999800000002,8.671106800000002,14.9704046,63.0,1595807640000
2836,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595807700000
2837,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595807760000
2838,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595807820000
2839,15.800000199999998,8.999211500000001,15.106514,64.0,1595807880000
2840,15.8999996,8.8603871,15.190403,63.0,1595807940000
2841,15.8999996,8.8603871,15.190403,63.0,1595808000000
2842,15.8999996,8.8603871,15.190403,63.0,1595808060000
2843,15.8999996,8.8603871,15.190403,63.0,1595808120000
2844,15.800000199999998,8.7657484,15.0804033,63.0,1595808180000
2845,15.800000199999998,8.7657484,15.0804033,63.0,1595808240000
2846,15.800000199999998,8.7657484,15.0804033,63.0,1595808300000
2847,15.800000199999998,8.7657484,15.0804033,63.0,1595808360000
2848,15.800000199999998,8.5289921,15.0542936,62.0,1595808420000
2849,16.100000400000003,8.812370399999999,15.3842916,62.0,1595808480000
2850,15.8999996,8.3831222,15.1381826,61.0,1595808540000
2851,16.100000400000003,8.812370399999999,15.3842916,62.0,1595808600000
2852,16.100000400000003,8.571679,15.358179999999999,61.0,1595808660000
2853,16.100000400000003,8.571679,15.358179999999999,61.0,1595808720000
2854,16.100000400000003,8.571679,15.358179999999999,61.0,1595808780000
2855,16.2000008,8.665954199999998,15.468177800000001,61.0,1595808840000
2856,16.2000008,8.665954199999998,15.468177800000001,61.0,1595808900000
2857,16.2000008,8.665954199999998,15.468177800000001,61.0,1595808960000
2858,16.100000400000003,8.571679,15.358179999999999,61.0,1595809020000
2859,16.2000008,8.665954199999998,15.468177800000001,61.0,1595809080000
2860,16.2000008,8.665954199999998,15.468177800000001,61.0,1595809140000
2861,16.2000008,8.665954199999998,15.468177800000001,61.0,1595809200000
2862,16.2999992,8.7602255,15.578177499999999,61.0,1595809260000
2863,16.2000008,8.665954199999998,15.468177800000001,61.0,1595809320000
2864,16.2000008,8.665954199999998,15.468177800000001,61.0,1595809380000
2865,16.100000400000003,8.812370399999999,15.3842916,62.0,1595809440000
2866,16.0,8.7179128,15.274291,62.0,1595809500000
2867,15.699999800000002,8.1945579,14.9181824,61.0,1595809560000
2868,15.800000199999998,8.5289921,15.0542936,62.0,1595809620000
2869,15.699999800000002,8.4345283,14.944294000000001,62.0,1595809680000
2870,15.800000199999998,8.5289921,15.0542936,62.0,1595809740000
2871,15.699999800000002,8.4345283,14.944294000000001,62.0,1595809800000
2872,15.800000199999998,8.5289921,15.0542936,62.0,1595809860000
2873,15.800000199999998,8.5289921,15.0542936,62.0,1595809920000
2874,15.699999800000002,8.4345283,14.944294000000001,62.0,1595809980000
2875,15.699999800000002,8.671106800000002,14.9704046,63.0,1595810040000
2876,15.699999800000002,8.4345283,14.944294000000001,62.0,1595810100000
2877,15.699999800000002,8.671106800000002,14.9704046,63.0,1595810160000
2878,15.800000199999998,8.7657484,15.0804033,63.0,1595810220000
2879,15.5,8.481818400000002,14.750409099999999,63.0,1595810280000
2880,15.5,8.481818400000002,14.750409099999999,63.0,1595810340000
2881,15.3999996,8.387170900000001,14.6404095,63.0,1595810400000
2882,15.5,8.481818400000002,14.750409099999999,63.0,1595810460000
2883,-26.0,-30.9681575,-30.899135600000005,63.0,1595810520000
2884,15.699999800000002,8.4345283,14.944294000000001,62.0,1595810580000
2885,15.6000004,8.809576199999999,14.8865185,64.0,1595810640000
2886,43.5999985,35.28387360000001,83.4914169,64.0,1595810700000
2887,15.699999800000002,7.704012599999999,14.865962,59.0,1595810760000
2888,15.800000199999998,8.999211500000001,15.106514,64.0,1595810820000
2889,15.8999996,9.0940257,15.2165146,64.0,1595810880000
2890,16.0,9.188839,15.326512300000003,64.0,1595810940000
2891,15.8999996,8.8603871,15.190403,63.0,1595811000000
2892,18.7000008,11.748061300000002,18.2964878,64.0,1595811060000
2893,15.8999996,8.8603871,15.190403,63.0,1595811120000
2894,15.8999996,9.3244655,15.2426252,65.0,1595811180000
2895,15.8999996,9.3244655,15.2426252,65.0,1595811240000
2896,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595811300000
2897,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595811360000
2898,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595811420000
2899,15.699999800000002,8.904394300000002,14.996516199999999,64.0,1595811480000
